cut1_idx,cut2_idx
33,1
33,11
153,72
72,1
72,7
72,8
153,89
153,119
119,72
119,89
314,220
314,249
249,246
249,247
314,280
280,220
280,249
474,382
382,220
382,246
382,247
474,410
410,407
410,408
474,413
413,382
413,410
636,544
544,382
544,407
544,410
636,573
636,602
602,544
602,573
791,704
704,544
704,568
704,569
791,733
958,864
958,892
958,924
924,864
924,892
1119,1026
1026,864
1026,890
1026,891
1119,1056
1119,1085
1085,1026
1085,1056
1279,1186
1279,1216
1279,1218
1218,1186
1218,1216
1435,1349
1349,1186
1349,1212
1349,1216
1435,1376
1376,1373
1376,1374
1596,1514
1596,1538
1757,1671
1671,1514
1671,1534
1671,1538
1757,1699
1918,1831
1831,1671
1831,1695
1831,1696
1918,1861
2085,1993
1993,1831
1993,1856
1993,1861
2085,2022
2085,2051
2051,1993
2051,2022
2240,2161
2240,2183
