cut1_idx,cut2_idx
33,1
33,12
152,70
70,7
70,17
152,88
88,85
88,86
152,101
101,7
101,17
101,85
101,86
326,85
326,101
326,251
326,254
254,85
254,101
254,251
474,380
380,246
380,254
474,409
474,415
415,246
415,254
415,409
630,541
541,407
541,415
630,572
792,737
737,568
737,576
576,407
576,415
576,572
737,733
792,765
765,568
765,576
765,733
958,863
863,729
863,737
958,894
958,924
924,863
924,894
1118,1026
1026,863
1026,890
1026,891
1118,1055
1118,1057
1057,1026
1057,1055
1274,1188
1188,1026
1188,1051
1188,1055
1274,1214
1440,1349
1349,1188
1349,1212
1349,1214
1440,1377
1440,1379
1379,1349
1379,1377
1601,1507
1507,1373
1507,1379
1601,1539
1601,1540
1540,1507
1540,1539
1762,1669
1762,1700
1762,1707
1923,1830
1923,1860
1923,1862
1862,1830
1862,1860
2084,2000
2084,2021
2084,2023
2023,2000
2023,2021
2246,2152
2246,2183
2246,2212
2212,2152
2212,2183
