cut1_idx,cut2_idx
33,1
33,11
153,72
72,1
72,7
72,8
153,87
153,119
119,72
119,87
313,220
313,250
313,252
252,220
252,250
474,390
474,412
474,413
413,390
413,412
630,544
544,390
544,407
544,412
630,573
797,704
704,544
704,568
704,569
797,731
797,763
763,704
763,731
957,864
957,892
957,896
896,864
896,892
1118,1027
1027,864
1027,890
1027,892
1118,1054
1054,1051
1054,1052
1118,1057
1057,1027
1057,1054
1279,1192
1279,1216
1279,1218
1218,1192
1218,1216
1435,1349
1349,1192
1349,1212
1349,1216
1435,1375
1596,1508
1596,1538
1757,1670
1670,1508
1670,1534
1670,1535
1757,1700
1919,1864
1864,1695
1864,1701
1701,1670
1701,1700
1864,1858
1919,1890
1890,1829
1829,1695
1829,1701
1890,1858
2085,1990
1990,1856
1990,1864
2085,2021
2085,2053
2053,1856
2053,1864
2053,2021
2245,2151
2151,2017
2151,2025
2025,1856
2025,1864
2025,2021
2245,2180
2245,2186
2186,2017
2186,2025
2186,2180
2314,2151
2314,2178
2314,2179
