cut1_idx,cut2_idx
52,1
52,7
52,8
52,24
24,1
24,7
24,8
153,72
72,1
72,7
72,8
153,87
153,119
119,72
119,87
313,219
219,85
219,91
91,72
91,87
313,251
313,252
252,219
252,251
469,381
469,412
635,542
635,570
635,574
574,542
574,570
791,712
791,733
952,873
952,894
1118,1027
1027,873
1027,890
1027,894
1118,1053
1118,1057
1057,1027
1057,1053
1280,1188
1188,1027
1188,1051
1188,1053
1280,1214
1280,1246
1246,1188
1246,1214
1435,1347
1435,1377
1601,1510
1510,1347
1510,1373
1510,1377
1601,1536
1601,1540
1540,1510
1540,1536
1757,1671
1671,1510
1671,1534
1671,1536
1757,1699
1918,1832
1832,1671
1832,1695
1832,1699
1918,1859
1859,1856
1859,1857
2079,1992
1992,1832
1992,1856
1992,1857
2079,2021
2240,2153
2153,1992
2153,2017
2153,2018
2240,2180
