cut1_idx,cut2_idx
38,1
38,11
38,13
13,1
13,11
147,72
72,1
72,7
72,8
147,87
308,226
308,251
469,381
469,411
630,544
544,381
544,407
544,411
630,573
796,704
704,544
704,568
704,569
796,733
796,735
735,704
735,733
957,863
863,729
863,735
957,892
957,896
896,863
896,892
1113,1025
1113,1056
1279,1187
1187,1025
1187,1051
1187,1052
1279,1217
1279,1218
1218,1187
1218,1217
1435,1356
1435,1377
1602,1517
1602,1538
1602,1568
1568,1517
1568,1538
1757,1669
1757,1700
1924,1831
1831,1669
1831,1695
1831,1696
1924,1860
1924,1890
1890,1831
1890,1860
2085,1993
1993,1831
1993,1856
1993,1860
2085,2020
2020,2017
2020,2018
2085,2052
2052,1993
2052,2017
2052,2018
2246,2158
2246,2182
2246,2212
2212,2158
2212,2182
