cut1_idx,cut2_idx
38,1
38,12
38,13
13,1
13,12
152,72
72,1
72,7
72,8
152,89
152,99
308,220
308,251
469,381
469,411
630,542
630,572
797,705
705,542
705,568
705,572
797,731
797,763
763,705
763,731
952,864
952,895
1119,1026
1026,864
1026,890
1026,891
1119,1055
1119,1085
1085,1026
1085,1055
1274,1188
1188,1026
1188,1051
1188,1055
1274,1215
1215,1212
1215,1213
1435,1348
1348,1188
1348,1212
1348,1213
1435,1375
1596,1508
1596,1538
1762,1671
1671,1508
1671,1534
1671,1538
1762,1699
1762,1701
1701,1671
1701,1699
1919,1862
1862,1829
1829,1695
1829,1701
1862,1859
1859,1856
1859,1857
1919,1890
1890,1829
1890,1859
2080,2025
2025,1856
2025,1862
2025,2022
2080,2053
2053,1856
2053,1862
2053,2022
2240,2151
2151,2017
2151,2025
2240,2182
2315,2151
2315,2178
2315,2182
