cut1_idx,cut2_idx
279,196
279,257
6409,2942
2942,837
837,376
376,362
376,371
837,443
837,447
837,763
763,504
504,492
504,496
763,552
763,601
763,651
651,639
651,643
2942,2919
2919,1549
1549,883
1549,887
1549,1109
1109,944
944,932
944,936
1109,992
1109,1042
1042,1030
1042,1034
1549,1508
1508,1189
1508,1194
1508,1472
1472,1235
1472,1239
1472,1432
1432,1278
1432,1283
1432,1404
1404,1318
1404,1323
1404,1358
1404,1363
2919,2900
2900,2206
2206,1580
2206,1585
2206,1774
1774,1620
1774,1625
1774,1746
1746,1660
1746,1665
1746,1700
1746,1705
2206,2198
2198,1855
2198,1860
2198,1895
2198,1900
2198,2089
2089,1935
2089,1940
2089,2061
2061,1975
2061,1980
2061,2015
2061,2020
2900,2890
6409,3882
3882,837
3882,1549
3882,2206
3882,3819
3819,3040
3040,2317
3040,2322
3040,3012
3012,2968
3012,2985
2985,2237
2985,2242
2985,2277
2985,2282
3819,3124
3124,2237
3124,2242
3124,2317
3124,2322
3124,3069
3819,3140
3819,3151
3151,2237
3151,2242
3151,3145
3819,3804
3804,2237
3804,2242
3804,2431
2431,2277
2431,2282
2431,2403
2403,2317
2403,2322
2403,2357
2403,2362
3804,3433
3804,3723
3723,3514
3514,2632
3514,2637
3514,3497
3497,2552
3497,2557
3497,2592
3497,2597
3497,3442
3723,3598
3598,2552
3598,2557
3598,2632
3598,2637
3598,3543
3723,3614
3723,3625
3625,2552
3625,2557
3625,3619
6409,4758
4758,837
4758,1549
4758,4708
4708,4185
4185,3976
3976,1660
3976,1665
3976,3948
3948,3904
3948,3921
3921,1580
3921,1585
3921,1620
3921,1625
4185,4049
4049,4005
4049,4010
4010,1591
1591,1580
1591,1585
4010,1671
1671,1660
1671,1665
4185,4076
4185,4087
4087,1580
4087,1585
4087,4081
4708,4706
4706,1580
4706,1585
4706,1774
4706,4316
4316,1975
4316,1980
4316,4291
4291,4207
4291,4252
4252,1895
4252,1900
4252,4224
4224,1855
4224,1860
4224,1935
4224,1940
4706,4625
4625,4416
4416,1975
4416,1980
4416,4399
4399,1895
4399,1900
4399,1935
4399,1940
4399,4344
4625,4500
4500,1895
4500,1900
4500,1975
4500,1980
4500,4445
4625,4516
4625,4527
4527,1895
4527,1900
4527,4521
6409,5390
5390,376
5390,4821
5390,5315
5315,4972
4972,590
4972,594
4972,4947
4947,4863
4947,4909
4909,454
4909,504
4909,552
5315,5293
5293,5075
5075,590
5075,594
5075,5058
5058,492
5058,496
5058,541
5058,545
5058,5003
5293,5162
5162,492
5162,496
5162,590
5162,594
5162,5107
5293,5181
5293,5193
5193,492
5193,496
5193,5188
6409,6287
6287,837
6287,6276
6276,5520
5520,981
5520,985
5520,5492
5492,5448
5492,5452
5452,894
5452,944
6276,5596
5596,5552
5596,5556
5556,894
5556,992
6276,5626
6276,5638
5638,883
5638,887
5638,5633
6276,6261
6261,883
6261,887
6261,1109
6261,5869
5869,1318
5869,1323
5869,5844
5844,5760
5844,5805
5805,1235
5805,1239
5805,5777
5777,1189
5777,1194
5777,1278
5777,1283
6261,6174
6174,5969
5969,1318
5969,1323
5969,5952
5952,1235
5952,1239
5952,1278
5952,1283
5952,5897
6174,6148
6148,5998
6148,6003
6003,1247
1247,1235
1247,1239
6003,1329
1329,1318
1329,1323
6148,6072
6148,6082
6082,1235
6082,1239
6082,6076
16956,12002
12002,7281
7281,6471
6471,6427
6471,6429
6471,6440
6471,6442
7281,7279
7279,6524
7279,6544
6544,6510
6544,6516
7279,6651
7279,6670
6670,6634
6670,6642
7279,7156
7156,6820
6820,6762
6820,6768
7156,6903
7156,6922
6922,6886
6922,6894
7156,7015
7015,430
7015,7012
7156,7025
7025,430
7025,7012
12002,11979
11979,8821
8821,7345
8821,7365
7365,7331
7365,7337
8821,7891
7891,7472
7891,7491
7491,7455
7491,7463
7891,7831
7831,7641
7641,7583
7641,7589
7831,7724
7831,7743
7743,7707
7743,7715
8821,8770
8770,8006
8770,8026
8026,7992
8026,7998
8770,8767
8767,8128
8767,8156
8767,8253
8767,8281
8767,8627
8627,8378
8627,8406
8627,8503
8627,8531
11979,11960
11960,10330
10330,9502
9502,8863
9502,8891
9502,8988
9502,9016
9502,9362
9362,9113
9362,9141
9362,9238
9362,9266
10330,10286
10286,9519
10286,9547
10286,10283
10283,9644
10283,9672
10283,9769
10283,9797
10283,10143
10143,9894
10143,9922
10143,10019
10143,10047
11960,11951
