cut1_idx,cut2_idx
31153,4513
31153,9017
9017,4525
9017,9009
31153,18773
31153,31026
31026,30482
30482,29809
29809,9106
9106,9075
9106,9095
29809,9500
9500,9239
9239,9075
9239,9095
9239,9169
9239,9209
9500,9425
9425,9287
9425,9348
9348,9317
9348,9347
9425,9389
9500,9447
9447,9317
9447,9347
29809,9551
9551,9075
9551,9095
9551,9169
9551,9209
29809,29734
29734,29392
29392,9630
9630,9599
9630,9629
29392,9823
9823,9681
9823,9701
9823,9753
9823,9793
29392,9902
9902,9871
9902,9901
29392,29320
29320,9984
9984,9953
9984,9973
29320,10388
10388,10110
10110,10006
10006,9953
10006,9973
10110,10088
10088,10047
10088,10087
10388,10348
10348,10307
10307,10165
10307,10185
10307,10247
10307,10267
10348,10326
10326,10165
10326,10185
29320,10444
10444,9953
10444,9973
10444,10047
10444,10087
29320,29245
29245,29153
29153,28462
28462,10523
10523,10492
10523,10512
28462,10928
10928,10656
10656,10492
10656,10512
10656,10586
10656,10626
10928,10846
10846,10704
10846,10724
10846,10786
10846,10806
10928,10865
10865,10704
10865,10724
28462,10983
10983,10492
10983,10512
10983,10586
10983,10626
28462,28388
28388,28046
28046,11062
11062,11021
11062,11061
28046,11255
11255,11113
11255,11133
11255,11185
11255,11225
28046,11334
11334,11303
11334,11333
28046,27974
27974,11416
11416,11385
11416,11415
27974,11821
11821,11542
11542,11438
11438,11385
11438,11415
11542,11520
11520,11479
11520,11519
11821,11732
11732,11628
11628,11597
11628,11617
11732,11710
11710,11679
11710,11699
11821,11758
11758,11597
11758,11617
27974,11876
11876,11385
11876,11415
11876,11479
11876,11519
27974,27900
27900,27548
27548,11955
11955,11924
11955,11944
27548,27087
27087,12359
12359,12081
12081,11977
11977,11924
11977,11944
12081,12059
12059,12018
12059,12058
12359,12319
12319,12278
12278,12136
12278,12156
12278,12218
12278,12238
12319,12297
12297,12136
12297,12156
27087,27065
27065,12408
12408,11977
12408,12386
12386,12018
12386,12058
27065,26949
26949,12494
12494,12463
12494,12493
26949,26681
26681,12687
12687,12545
12687,12565
12687,12627
12687,12657
26681,12766
12766,12735
12766,12765
26681,12848
12848,12817
12848,12847
26681,26603
26603,13253
13253,12974
12974,12870
12870,12817
12870,12847
12974,12952
12952,12921
12952,12951
13253,13164
13164,13060
13060,13017
13060,13049
13164,13142
13142,13099
13142,13131
13253,13190
13190,13017
13190,13049
26603,13301
13301,12870
13301,13279
13279,12921
13279,12951
26603,26461
26461,25770
25770,13387
13387,13356
13387,13376
25770,13791
13791,13513
13513,13409
13409,13356
13409,13376
13513,13491
13491,13450
13491,13490
13791,13751
13751,13710
13710,13568
13710,13588
13710,13650
13710,13670
13751,13729
13729,13568
13729,13588
25770,13847
13847,13356
13847,13376
13847,13450
13847,13490
25770,25695
25695,25353
25353,14037
14037,13883
14037,13915
14037,13977
14037,14007
25353,14116
14116,14085
14116,14115
25353,14198
14198,14167
14198,14197
25353,25293
25293,14280
14280,14249
14280,14279
25293,15218
15218,14622
14622,14413
14413,14249
14413,14279
14413,14353
14413,14383
14622,14596
14596,14492
14492,14461
14492,14491
14596,14574
14574,14543
14574,14573
15218,15187
15187,14704
14704,14673
14704,14703
15187,15165
15165,14837
14837,14673
14837,14703
14837,14765
14837,14797
15165,15027
15027,14885
15027,14915
15027,14967
15027,14997
15165,15046
15046,14885
15046,14915
15165,15108
15108,14765
15108,14797
25293,15352
15352,14413
15352,15263
15263,14574
15263,15241
15241,14461
15241,14491
