cut1_idx,cut2_idx
3351,1672
3351,3342
3342,3318
3318,2478
3318,3297
3297,2885
3297,3284
3284,1612
3284,3260
3260,3058
3260,3239
3239,3144
3239,3224
3224,330
3224,3189
3189,3165
3189,3180
3180,3175
3180,3178
3178,3177
3175,3174
3165,3160
3165,3163
3163,3162
3160,3159
3144,249
3144,3110
3110,3085
3110,3095
3110,3098
3098,3097
3095,3094
3085,3080
3085,3083
3083,3082
3080,3079
3058,2963
3058,3043
3043,147
3043,3008
3008,2984
3008,2999
2999,2994
2999,2997
2997,2996
2994,2993
2984,2979
2984,2982
2982,2981
2979,2978
2963,66
2963,2928
2928,2904
2928,2919
2919,2914
2919,2917
2917,2916
2914,2913
2904,2899
2904,2902
2902,2901
2899,2898
2885,1212
2885,2861
2861,2659
2861,2840
2840,2745
2840,2825
2825,330
2825,2790
2790,2766
2790,2781
2781,2776
2781,2779
2779,2778
2776,2775
2766,2761
2766,2764
2764,2763
2761,2760
2745,249
2745,2710
2710,2686
2710,2701
2701,2696
2701,2699
2699,2698
2696,2695
2686,2681
2686,2684
2684,2683
2681,2680
2659,2564
2659,2644
2644,147
2644,2609
2609,2585
2609,2600
2600,2596
2600,2598
2598,2597
2585,2580
2585,2583
2583,2582
2580,2579
2564,66
2564,2529
2529,2505
2529,2520
2520,2515
2520,2518
2518,2517
2515,2514
2505,2500
2505,2503
2503,2502
2500,2499
2478,2066
2478,2465
2465,791
2465,2441
2441,2239
2441,2420
2420,2325
2420,2405
2405,330
2405,2370
2370,2346
2370,2361
2361,2356
2361,2359
2359,2358
2356,2355
2346,2341
2346,2344
2344,2343
2341,2340
2325,249
2325,2290
2290,2266
2290,2281
2281,2276
2281,2279
2279,2278
2276,2275
2266,2261
2266,2264
2264,2263
2261,2260
2239,2144
2239,2224
2224,147
2224,2189
2189,2165
2189,2180
2180,2175
2180,2178
2178,2177
2175,2174
2165,2160
2165,2163
2163,2162
2160,2159
2144,66
2144,2109
2109,2085
2109,2100
2100,2095
2100,2098
2098,2097
2095,2094
2085,2080
2085,2083
2083,2082
2080,2079
2066,391
2066,2042
2042,1840
2042,2021
2021,1926
2021,2006
2006,330
2006,1971
1971,1947
1971,1962
1962,1957
1962,1960
1960,1959
1957,1956
1947,1942
1947,1945
1945,1944
1942,1941
1926,249
1926,1891
1891,1867
1891,1882
1882,1877
1882,1880
1880,1879
1877,1876
1867,1862
1867,1865
1865,1864
1862,1861
1840,1745
1840,1825
1825,147
1825,1790
1790,1766
1790,1781
1781,1776
1781,1779
1779,1778
1776,1775
1766,1761
1766,1764
1764,1763
1761,1760
1745,66
1745,1710
1710,1686
1710,1701
1701,1696
1701,1699
1699,1698
1696,1695
1686,1681
1686,1684
1684,1683
1681,1680
1672,805
1672,1626
1626,1213
1626,1613
1613,1588
1613,1612
1588,1386
1588,1567
1567,1472
1567,1552
1552,330
1552,1517
1517,1493
1517,1508
1508,1503
1508,1506
1506,1505
1503,1502
1493,1488
1493,1491
1491,1490
1488,1487
1472,249
1472,1437
1437,1413
1437,1428
1428,1423
1428,1426
1426,1425
1423,1422
1413,1408
1413,1411
1411,1410
1408,1407
1386,1291
1386,1371
1371,147
1371,1336
1336,1312
1336,1327
1327,1322
1327,1325
1325,1324
1322,1321
1312,1307
1312,1310
1310,1309
1307,1306
1291,66
1291,1256
1256,1232
1256,1247
1247,1242
1247,1245
1245,1244
1242,1241
1232,1227
1232,1230
1230,1229
1227,1226
1213,1188
1213,1212
1188,986
1188,1167
1167,1072
1167,1152
1152,330
1152,1117
1117,1093
1117,1108
1108,1103
1108,1106
1106,1105
1103,1102
1093,1088
1093,1091
1091,1090
1088,1087
1072,249
1072,1037
1037,1013
1037,1028
1028,1023
1028,1026
1026,1025
1023,1022
1013,1008
1013,1011
1011,1010
1008,1007
986,891
986,971
971,147
971,936
936,912
936,927
927,922
927,925
925,924
922,921
912,907
912,910
910,909
907,906
891,66
891,856
856,832
856,847
847,842
847,845
845,844
842,841
832,827
832,830
830,829
827,826
805,392
805,792
792,767
792,791
767,565
767,746
746,651
746,731
731,330
731,696
696,672
696,687
687,682
687,685
685,684
682,681
672,667
672,670
670,669
667,666
651,249
651,616
616,592
616,607
607,602
607,605
605,604
602,601
592,587
592,590
590,589
587,586
565,470
565,550
550,147
550,515
515,491
515,506
506,501
506,504
504,503
501,500
491,486
491,489
489,488
486,485
470,66
470,435
435,411
435,426
426,421
426,424
424,423
421,420
411,406
411,409
409,408
406,405
392,367
392,391
367,163
367,346
346,250
346,331
331,295
331,330
295,271
295,286
286,281
286,284
284,283
281,280
271,266
271,269
269,268
266,265
250,214
250,249
214,190
214,205
205,200
205,203
203,202
200,199
190,185
190,188
188,187
185,184
163,67
163,148
148,112
148,147
112,88
112,103
103,98
103,102
98,97
88,83
88,86
86,85
83,82
67,31
67,66
31,7
31,22
22,17
22,20
20,19
17,16
7,2
7,5
5,4
2,1
6710,5030
6710,6701
6701,6677
6677,5837
6677,6656
6656,6244
6656,6643
6643,791
6643,6619
6619,6417
6619,6598
6598,6503
6598,6583
6583,330
6583,6548
6548,6524
6548,6539
6539,6534
6539,6537
6537,6536
6534,6533
6524,6519
6524,6522
6522,6521
6519,6518
6503,249
6503,6468
6468,6444
6468,6459
6459,6454
6459,6457
6457,6456
6454,6453
6444,6439
6444,6442
6442,6441
6439,6438
6417,6322
6417,6402
6402,147
6402,6367
6367,6343
6367,6358
6358,6353
6358,6356
6356,6355
6353,6352
6343,6339
6343,6341
6341,6340
6322,66
6322,6287
6287,6263
6287,6278
6278,6273
6278,6276
6276,6275
6273,6272
6263,6258
6263,6261
6261,6260
6258,6257
6244,1612
6244,6220
6220,6018
6220,6199
6199,6104
6199,6184
6184,330
6184,6150
6150,6125
6150,6135
6150,6138
6138,6137
6135,6134
6125,6120
6125,6123
6123,6122
6120,6119
6104,249
6104,6069
6069,6045
6069,6060
6060,6055
6060,6059
6055,6054
6045,6040
6045,6043
6043,6042
6040,6039
6018,5923
6018,6003
6003,147
6003,5968
5968,5944
5968,5959
5959,5954
5959,5957
5957,5956
5954,5953
5944,5939
5944,5942
5942,5941
5939,5938
5923,66
5923,5888
5888,5864
5888,5879
5879,5874
5879,5877
5877,5876
5874,5873
5864,5859
5864,5862
5862,5861
5859,5858
5837,5425
5837,5824
5824,391
5824,5800
5800,5598
5800,5779
5779,5684
5779,5764
5764,330
5764,5729
5729,5705
5729,5720
5720,5715
5720,5718
5718,5717
5715,5714
5705,5700
5705,5703
5703,5702
5700,5699
5684,249
5684,5650
5650,5625
5650,5635
5650,5638
5638,5637
5635,5634
5625,5620
5625,5623
5623,5622
5620,5619
5598,5503
5598,5583
5583,147
5583,5548
5548,5524
