cut1_idx,cut2_idx
17,7
17,10
17,11
33,7
33,26
33,27
1014,588
588,586
588,587
1014,753
753,595
753,601
753,630
630,615
630,627
753,704
1014,973
973,817
973,823
973,874
973,925
1647,1059
1059,1034
1059,1037
1059,1054
1647,1335
1335,1133
1335,1184
1335,1235
1335,1286
1647,1605
1605,1403
1605,1454
1605,1505
1605,1556
2292,1906
1906,1687
1906,1866
1866,1727
1866,1827
1827,1767
1827,1807
2292,2264
2264,1962
2264,2001
2264,2042
2264,2154
2154,2068
2154,2074
2154,2108
2154,2114
2792,2483
2483,2329
2483,2350
2483,2373
2483,2396
2792,2776
2776,2519
2519,2510
2519,2513
2776,2561
2776,2599
2599,2590
2599,2593
2776,2636
2776,2649
3046,2888
2888,2329
2888,2861
2861,2350
2861,2373
2861,2396
3046,3028
3028,2519
3028,2561
3028,2599
3028,2636
3028,2649
3339,3160
3160,1687
3160,1727
3160,1767
3160,1807
3339,3323
3323,1962
3323,2001
3323,2042
3323,2079
2079,2068
2079,2074
3323,2119
2119,2108
2119,2114
3990,3425
3425,3375
3425,3382
3990,3749
3749,3525
3749,3560
3749,3636
3749,3671
3990,3849
3849,3425
3849,3749
4914,4157
4157,4107
4157,4113
4914,4625
4625,4264
4264,4227
4264,4233
4264,4239
4625,4315
4315,4227
4315,4233
4315,4239
4625,4443
4443,4227
4443,4233
4443,4239
4625,4494
4494,4227
4494,4233
4494,4239
4914,4769
4769,4157
4769,4625
5834,1906
5834,5318
5318,1687
5318,1727
5318,5108
5108,1687
5108,1727
5108,1807
5108,5029
5318,5130
5318,5236
5834,5772
5772,5448
5448,1962
5448,2001
5448,5332
5448,5337
5337,2042
5337,2119
5772,5745
5745,5548
5548,1962
5548,2001
5548,2042
5548,5469
5745,5615
5615,1962
5615,2001
5615,5570
5745,5676
6653,2483
6653,6102
6102,2329
6102,2373
6102,5890
5890,2329
5890,2350
5890,5857
6102,5931
6653,6592
6592,6255
6255,2561
6255,2636
6255,2649
6255,6142
6142,2519
6142,2599
6592,6564
6564,6353
6353,2636
6353,6280
6353,6285
6285,2561
6285,2599
6564,6433
6433,2561
6433,2636
6433,6384
6564,6493
6707,3160
6707,5318
6707,5772
6757,2888
6757,6102
6757,6592
6867,6783
6867,6790
6867,6842
7158,6898
7158,7141
7303,7190
7303,7201
7303,7277
7908,7655
7655,7546
7546,2329
7546,7473
7546,7510
7510,2329
7510,7473
7655,7637
7908,7872
7872,7637
7872,7816
7816,2329
7816,7694
7694,2861
7694,7473
7816,7784
7784,2329
7784,7694
8065,7977
8065,7980
8065,7994
8065,8011
8705,8090
8705,8688
9043,8737
9043,9026
9431,9075
9431,9414
9551,9463
9551,9466
9551,9480
9551,9497
10182,9576
10182,10165
12960,11505
11505,11232
11232,2335
11232,2381
11232,11178
11178,2335
11178,2381
11505,11322
11322,2329
11322,2373
11322,11292
11292,2329
11292,2373
11505,11381
11381,11232
11381,11322
12960,12630
12630,12218
12218,11651
11651,2545
11651,2623
11651,11640
12218,11785
11785,2507
11785,2587
11785,11755
11755,2507
11755,2587
12218,11904
11904,2649
11904,11846
11846,11844
11846,11845
11904,11850
11850,2649
11850,11846
12218,12146
12146,11651
12146,11785
12146,11904
12630,12539
12539,11651
12539,12359
12359,11651
12359,11785
12359,11904
12539,12417
12417,11785
12417,11904
12960,12807
12807,11505
12807,12630
14836,13431
13431,13133
13133,2067
13133,2107
13133,13079
13079,2067
13079,2107
13431,13247
13247,1987
13247,2027
13247,13193
13193,1987
13193,2027
13431,13307
13307,13133
13307,13247
14836,14507
14507,14123
14123,13597
13597,1672
13597,13546
14123,13716
13716,1752
13716,1947
13716,13686
13686,1752
13686,1947
14123,13830
13830,1712
13830,1792
13830,13800
13800,1712
13800,1792
14123,14061
14061,13597
14061,13716
14061,13830
14507,14420
14420,13597
14420,14260
14260,13597
14260,13716
14260,13830
14420,14308
14308,13716
14308,13830
14836,14683
14683,13431
14683,14507
17061,15624
15624,5772
15624,14955
15624,14968
14968,5772
14968,14955
15624,15228
15228,1687
15228,15104
15104,15014
15014,1727
15014,1807
15014,5029
15104,15070
15228,15188
15188,1687
15188,15104
15624,15449
15449,1687
15449,15337
15337,1866
15337,15014
15337,15070
15449,15382
15382,1687
15382,15337
17061,16119
16119,14968
16119,15813
15813,14968
15813,15740
15740,1727
15740,15630
15630,1807
15630,5029
15630,5130
15740,15663
15663,1727
15663,15630
16119,16005
16005,1727
16005,15856
15856,1827
15856,15630
16005,15964
15964,1727
15964,1827
15964,15630
17061,16489
16489,14968
16489,16295
16295,14968
16295,16243
16243,1807
16243,5029
16243,16213
16213,1807
16213,5029
16489,16394
16394,1807
16394,16336
16394,16341
16341,1807
16341,16336
17061,16928
16928,16622
16622,1767
16622,14968
16622,16588
16588,1767
16588,14968
16928,16921
16921,10000
10000,1962
10000,9966
9966,2001
9966,9635
9966,9923
9923,9726
9726,2001
9726,9710
9710,2028
9710,2035
9710,2108
9710,2114
9710,5332
9923,9782
9782,2001
9782,2042
9782,5469
9923,9838
16921,10031
10031,1962
10031,9966
16921,10394
10394,2001
10394,10299
10299,9635
10299,9710
10299,10230
10394,10366
10366,2001
10366,9635
10366,9710
10366,10230
16921,10762
10762,2042
10762,10645
10762,10689
10689,2042
10689,10645
16921,16682
16682,7234
16682,11026
11026,2119
11026,10929
11026,10987
10987,2108
10987,2114
10987,10929
18464,7908
18464,18435
18435,17497
17497,7637
17497,17237
17237,7637
17237,17179
17179,2373
17179,17089
17089,5931
17089,7332
7332,2350
7332,5857
17179,17149
17149,2373
17149,17089
17497,17401
17401,2373
17401,17275
17275,2350
17275,2396
17275,17089
17401,17349
17349,2350
17349,2373
17349,2396
17349,17089
18435,17874
17874,7637
17874,17667
17667,7637
17667,17614
17614,2350
17614,5857
17614,17561
17561,2350
17561,5857
17874,17713
17713,2350
17713,17708
17874,17737
17737,2350
17737,17708
18435,17993
17993,2396
17993,7637
17993,17932
17932,2396
17932,7637
18435,18329
18329,8523
8523,2561
8523,8488
8488,2636
8488,8131
8131,2519
8131,2599
8131,6913
8488,8443
8443,8237
8237,2519
8237,2599
8237,2636
8237,2649
8443,8440
8440,2599
8440,2636
8440,6280
8440,6465
8440,8323
8323,2636
8323,6384
18329,8554
8554,2561
8554,8488
18329,8922
8922,2636
8922,8820
8820,8131
8820,8786
8786,2649
8786,6142
8786,8750
8922,8851
8851,2636
8851,8820
18329,9311
9311,2599
9311,9182
9182,2519
9182,6913
9182,9142
9311,9234
9234,2599
9234,9182
18329,18054
18054,6808
18054,7030
18831,18743
18831,18746
18831,18760
18831,18777
18944,18856
18944,18859
18944,18873
18944,18890
19057,18969
19057,18972
19057,18986
19057,19003
19170,19082
19170,19085
19170,19099
19170,19116
19283,19195
19283,19198
19283,19212
19283,19229
19396,19308
19396,19311
19396,19325
19396,19342
19509,19421
19509,19424
19509,19438
19509,19455
19622,19534
19622,19537
19622,19551
19622,19568
21074,7908
21074,20695
21074,20897
20897,7908
20897,20695
21264,21212
21264,21219
21264,21243
21347,21295
21347,21302
21347,21326
21433,21378
21433,21389
21433,21412
21531,21464
21531,21475
21531,21504
21839,21784
21839,21795
21839,21818
21925,21870
21925,21881
21925,21904
22011,21956
22011,21967
22011,21990
22109,22042
22109,22053
22109,22082
22228,22140
22228,22143
22228,22157
22228,22174
22341,22253
22341,22256
22341,22270
22341,22287
22454,22366
22454,22369
22454,22383
22454,22400
22567,22479
22567,22482
22567,22496
22567,22513
22680,22592
22680,22595
22680,22609
22680,22626
22793,22705
22793,22708
22793,22722
22793,22739
22906,22818
22906,22821
22906,22835
22906,22852
23019,22931
23019,22934
23019,22948
23019,22965
33076,24018
33076,24021
33076,25702
33076,33012
42636,24018
42636,33115
42636,42587
42974,42680
42974,42683
42974,42800
42974,42919
43079,42999
43079,43002
43079,43012
43079,43024
