1,0,1
1,1,1
2,0,1
2,1,1
3,0,1
3,1,1
4,0,1
4,1,1
5,0,1
5,1,1
6,0,1
6,1,1
7,0,1
7,1,1
8,0,1
8,1,1
9,0,1
9,1,1
10,0,1
10,1,1
11,0,1
11,1,1
12,0,1
12,1,1
13,0,1
13,1,1
14,0,0
14,1,0
15,0,1
15,1,1
16,0,1
16,1,1
17,0,1
17,1,1
18,0,1
18,1,1
19,0,0
19,1,0
20,0,1
20,1,0
21,0,0
21,1,0
22,0,1
22,1,1
23,0,1
23,1,0
24,0,0
24,1,1
25,0,1
25,1,0
26,0,1
26,1,1
27,0,1
27,1,1
28,0,1
28,1,1
29,0,1
29,1,1
30,0,0
30,1,0
31,0,1
31,1,1
32,0,1
32,1,1
33,0,1
33,1,1
34,0,1
34,1,1
35,0,0
35,1,0
36,0,1
36,1,0
37,0,0
37,1,0
38,0,1
38,1,1
39,0,1
39,1,0
40,0,0
40,1,1
41,0,1
41,1,0
42,0,1
42,1,1
43,0,1
43,1,1
44,0,1
44,1,1
45,0,1
45,1,1
46,0,1
46,1,1
47,0,1
47,1,1
48,0,1
48,1,1
49,0,1
49,1,1
50,0,1
50,1,1
51,0,1
51,1,1
52,0,0
52,1,0
53,0,0
53,1,0
54,0,1
54,1,1
55,0,1
55,1,1
56,0,1
56,1,0
57,0,1
57,1,0
58,0,1
58,1,1
59,0,1
59,1,1
60,0,1
60,1,1
61,0,1
61,1,1
62,0,1
62,1,1
63,0,1
63,1,1
64,0,1
64,1,1
65,0,1
65,1,1
66,0,1
66,1,1
67,0,1
67,1,1
68,0,1
68,1,1
69,0,1
69,1,1
70,0,1
70,1,1
71,0,1
71,1,1
72,0,1
72,1,1
73,0,1
73,1,1
74,0,1
74,1,1
75,0,1
75,1,1
76,0,1
76,1,1
77,0,1
77,1,1
78,0,1
78,1,1
79,0,0
79,1,0
80,0,1
80,1,1
81,0,0
81,1,1
82,0,0
82,1,0
83,0,1
83,1,1
84,0,0
84,1,1
85,0,0
85,1,0
86,0,0
86,1,0
87,0,0
87,1,1
88,0,0
88,1,0
89,0,1
89,1,1
90,0,1
90,1,1
91,0,1
91,1,1
92,0,1
92,1,1
93,0,1
93,1,0
94,0,0
94,1,0
95,0,0
95,1,0
96,0,0
96,1,0
97,0,0
97,1,0
98,0,0
98,1,0
99,0,1
99,1,1
100,0,0
100,1,0
101,0,1
101,1,1
102,0,0
102,1,0
103,0,1
103,1,1
104,0,1
104,1,1
105,0,1
105,1,1
106,0,0
106,1,0
107,0,0
107,1,0
108,0,0
108,1,0
109,0,0
109,1,0
110,0,0
110,1,0
111,0,1
111,1,1
112,0,1
112,1,0
113,0,0
113,1,0
114,0,1
114,1,1
115,0,1
115,1,0
116,0,0
116,1,0
117,0,1
117,1,1
118,0,0
118,1,0
119,0,1
119,1,1
120,0,0
120,1,0
121,0,1
121,1,1
122,0,0
122,1,0
123,0,1
123,1,1
124,0,1
124,1,1
125,0,1
125,1,1
126,0,1
126,1,1
127,0,1
127,1,1
128,0,1
128,1,1
129,0,1
129,1,1
130,0,1
130,1,1
131,0,1
131,1,1
132,0,1
132,1,1
133,0,1
133,1,1
134,0,1
134,1,0
135,0,1
135,1,1
136,0,1
136,1,1
137,0,1
137,1,1
138,0,1
138,1,1
139,0,1
139,1,1
140,0,1
140,1,1
141,0,1
141,1,0
142,0,1
142,1,0
143,0,1
143,1,0
144,0,1
144,1,0
145,0,0
145,1,0
146,0,0
146,1,0
147,0,0
147,1,0
148,0,0
148,1,0
149,0,0
149,1,0
150,0,0
150,1,0
151,0,0
151,1,0
152,0,0
152,1,0
153,0,0
153,1,0
154,0,0
154,1,0
155,0,0
155,1,0
156,0,0
156,1,0
157,0,0
157,1,0
158,0,0
158,1,0
159,0,0
159,1,0
160,0,0
160,1,1
161,0,0
161,1,1
162,0,0
162,1,1
163,0,0
163,1,0
164,0,0
164,1,0
165,0,0
165,1,0
166,0,0
166,1,0
167,0,0
167,1,0
168,0,0
168,1,0
169,0,0
169,1,0
170,0,0
170,1,0
171,0,0
171,1,0
172,0,0
172,1,0
173,0,0
173,1,0
174,0,1
174,1,1
175,0,1
175,1,1
176,0,1
176,1,0
177,0,1
177,1,1
178,0,1
178,1,0
179,0,1
179,1,0
180,0,0
180,1,0
181,0,1
181,1,0
182,0,1
182,1,0
183,0,0
183,1,0
184,0,0
184,1,0
185,0,0
185,1,0
186,0,0
186,1,0
187,0,0
187,1,0
188,0,1
188,1,0
189,0,1
189,1,0
190,0,1
190,1,0
191,0,0
191,1,0
192,0,1
192,1,0
193,0,1
193,1,1
194,0,1
194,1,1
195,0,1
195,1,1
196,0,1
196,1,1
197,0,1
197,1,1
198,0,1
198,1,1
199,0,1
199,1,1
200,0,1
200,1,1
201,0,1
201,1,1
202,0,1
202,1,1
203,0,1
203,1,1
204,0,1
204,1,1
205,0,1
205,1,1
206,0,1
206,1,1
207,0,1
207,1,1
208,0,1
208,1,1
209,0,1
209,1,1
210,0,0
210,1,0
211,0,1
211,1,1
212,0,0
212,1,1
213,0,0
213,1,0
214,0,1
214,1,1
215,0,0
215,1,1
216,0,0
216,1,0
217,0,1
217,1,0
218,0,0
218,1,1
219,0,0
219,1,0
220,0,1
220,1,1
221,0,1
221,1,1
222,0,1
222,1,1
223,0,1
223,1,1
224,0,1
224,1,0
225,0,0
225,1,0
226,0,0
226,1,0
227,0,0
227,1,0
228,0,0
228,1,0
229,0,0
229,1,0
230,0,1
230,1,1
231,0,0
231,1,0
232,0,1
232,1,1
233,0,0
233,1,0
234,0,1
234,1,1
235,0,1
235,1,1
236,0,1
236,1,1
237,0,0
237,1,0
238,0,0
238,1,0
239,0,0
239,1,0
240,0,0
240,1,0
241,0,0
241,1,0
242,0,1
242,1,1
243,0,1
243,1,0
244,0,0
244,1,0
245,0,1
245,1,1
246,0,1
246,1,0
247,0,0
247,1,0
248,0,1
248,1,1
249,0,0
249,1,0
250,0,1
250,1,1
251,0,0
251,1,0
252,0,1
252,1,1
253,0,0
253,1,0
254,0,1
254,1,1
255,0,1
255,1,1
256,0,1
256,1,1
257,0,1
257,1,1
258,0,1
258,1,1
259,0,1
259,1,1
260,0,1
260,1,1
261,0,1
261,1,1
262,0,1
262,1,1
263,0,1
263,1,1
264,0,1
264,1,1
265,0,1
265,1,0
266,0,1
266,1,1
267,0,1
267,1,1
268,0,1
268,1,1
269,0,1
269,1,1
270,0,1
270,1,1
271,0,1
271,1,1
272,0,1
272,1,0
273,0,1
273,1,0
274,0,1
274,1,0
275,0,1
275,1,0
276,0,0
276,1,0
277,0,0
277,1,0
278,0,0
278,1,0
279,0,0
279,1,0
280,0,0
280,1,0
281,0,0
281,1,0
282,0,0
282,1,0
283,0,0
283,1,1
284,0,0
284,1,0
285,0,0
285,1,0
286,0,0
286,1,0
287,0,0
287,1,0
288,0,0
288,1,0
289,0,0
289,1,0
290,0,0
290,1,0
291,0,0
291,1,1
292,0,0
292,1,1
293,0,0
293,1,1
294,0,0
294,1,0
295,0,0
295,1,0
296,0,0
296,1,0
297,0,0
297,1,0
298,0,0
298,1,0
299,0,0
299,1,0
300,0,0
300,1,0
301,0,0
301,1,0
302,0,0
302,1,0
303,0,0
303,1,0
304,0,0
304,1,0
305,0,1
305,1,1
306,0,1
306,1,1
307,0,1
307,1,0
308,0,1
308,1,1
309,0,1
309,1,0
310,0,1
310,1,0
311,0,0
311,1,0
312,0,1
312,1,0
313,0,1
313,1,0
314,0,0
314,1,0
315,0,0
315,1,0
316,0,0
316,1,0
317,0,0
317,1,0
318,0,0
318,1,0
319,0,1
319,1,0
320,0,1
320,1,0
321,0,1
321,1,0
322,0,0
322,1,0
323,0,1
323,1,0
324,0,1
324,1,1
325,0,1
325,1,1
326,0,1
326,1,1
327,0,1
327,1,1
328,0,1
328,1,1
329,0,1
329,1,1
330,0,1
330,1,1
331,0,1
331,1,1
332,0,1
332,1,1
333,0,1
333,1,1
334,0,1
334,1,1
335,0,1
335,1,1
336,0,1
336,1,1
337,0,1
337,1,1
338,0,1
338,1,1
339,0,1
339,1,1
340,0,1
340,1,1
341,0,0
341,1,0
342,0,1
342,1,1
343,0,0
343,1,1
344,0,0
344,1,0
345,0,1
345,1,1
346,0,0
346,1,1
347,0,0
347,1,0
348,0,1
348,1,0
349,0,0
349,1,1
350,0,0
350,1,0
351,0,1
351,1,1
352,0,1
352,1,1
353,0,1
353,1,1
354,0,1
354,1,1
355,0,1
355,1,0
356,0,0
356,1,0
357,0,0
357,1,0
358,0,0
358,1,0
359,0,0
359,1,0
360,0,0
360,1,0
361,0,1
361,1,1
362,0,0
362,1,0
363,0,1
363,1,1
364,0,0
364,1,0
365,0,1
365,1,1
366,0,1
366,1,1
367,0,1
367,1,1
368,0,0
368,1,0
369,0,0
369,1,0
370,0,0
370,1,0
371,0,0
371,1,0
372,0,0
372,1,0
373,0,1
373,1,1
374,0,1
374,1,0
375,0,0
375,1,0
