cut1_idx,cut2_idx
662745,662559
662559,1
662559,662090
662090,642211
642211,621932
621932,620402
620402,600123
600123,580168
580168,560538
560538,541062
541062,521917
521917,503103
503103,484620
484620,466468
466468,448647
448647,431157
431157,413998
413998,397170
397170,380673
380673,364507
364507,348672
348672,333168
333168,317995
317995,303153
303153,288642
288642,274462
274462,260613
260613,247095
247095,233908
233908,221044
221044,208519
208519,196332
196332,184448
184448,172994
172994,172977
172994,172982
172982,162292
172982,172480
172480,1
172480,172458
172458,171794
171794,12
12,2
12,11
171794,171462
171462,356
356,1
356,45
356,113
356,196
356,294
171462,171130
171130,1430
1430,996
996,1
996,568
568,12
568,371
371,359
371,370
568,438
438,359
438,417
417,2
417,11
417,370
568,459
459,41
459,209
209,1
209,45
209,78
209,100
459,296
296,45
296,113
296,294
568,484
996,934
934,740
934,769
934,862
862,45
862,113
862,812
812,196
812,356
1430,1409
1409,386
386,12
386,359
386,370
1409,509
509,438
509,488
488,459
488,484
1409,791
1409,1344
1344,1083
1083,45
1083,1037
1037,113
1037,209
1037,296
1344,1129
1129,1
1129,196
1344,1309
1309,1
1309,45
1309,113
1309,294
171130,170799
170799,2822
2822,1
2822,2435
2435,1694
1694,12
1694,1479
1479,356
1479,1453
1479,1462
1694,1635
1635,1511
1635,1516
1516,368
1516,996
1516,1409
1635,1618
2435,2043
2043,12
2043,1479
2043,1635
2043,2007
2007,1973
2007,1992
1992,368
1992,1430
1992,1985
2435,2392
2392,2237
2237,2164
2164,1430
2164,2136
2136,386
2136,438
2136,488
2237,2212
2212,488
2212,1430
2212,2097
2097,12
2097,371
2097,438
2392,2344
2344,1008
1008,568
1008,791
2344,1430
2344,2283
2283,568
2283,791
2822,2804
2804,1694
2804,2043
2804,2237
2804,2771
2771,2608
2608,2559
2559,568
2559,791
2559,1430
2608,2594
2594,1
2594,1008
2771,2750
2750,996
2750,1008
2750,2703
2703,740
2703,769
2703,1150
1150,1083
1150,1129
2703,1309
170799,170468
170468,4450
4450,1
4450,4095
4095,3432
3432,12
3432,3104
3104,356
3104,2867
2867,1430
2867,2841
2867,2850
3104,3075
3075,996
3075,2841
3075,2936
2936,1008
2936,1150
2936,1309
2936,2850
3075,3005
3075,3009
3009,1461
3009,2822
3432,3376
3376,3075
3376,3127
3127,356
3127,1430
3127,2853
3376,3346
4095,3706
3706,12
3706,3104
3706,3376
3706,3676
3676,1538
3676,2822
3676,3541
3541,1479
3541,1538
3541,1618
3676,3619
3619,1479
3619,1618
3619,2822
4095,4066
4066,3940
3940,3819
3819,1694
3819,1751
1751,12
1751,1479
1751,1538
1751,1618
3819,2007
3819,2822
3940,3919
3919,1694
3919,1751
3919,2007
3919,2822
4066,4039
4039,2073
2073,12
2073,1668
1668,1479
1668,1538
1668,1618
2073,1751
2073,2007
4039,2237
4039,2502
2502,1694
2502,2043
2502,2237
4039,2822
4450,4432
4432,3432
4432,3706
4432,3940
4432,4401
4401,4252
4252,4209
4209,2073
4209,2237
4209,2822
4252,4239
4239,1
4239,2502
4401,4382
4382,2459
2459,1
2459,2073
2459,2392
4382,2502
4382,4340
4340,2164
4340,2212
4340,2608
4340,2750
170468,170137
170137,6367
6367,1
6367,6022
6022,5350
5350,12
5350,5046
5046,356
5046,4721
4721,1430
4721,4493
4493,2822
4493,4481
4721,4662
4662,4598
4662,4623
4662,4628
4628,2849
4628,4117
4117,1
4117,4095
4628,4432
5046,4989
4989,4662
4989,4743
4743,1430
4743,2822
4743,4481
4989,4967
5350,5295
5295,356
5295,4721
5295,4989
5295,5241
5241,3005
5241,3009
5241,4450
5241,5110
5110,996
5110,2841
5110,2867
5110,2936
5110,3022
3022,3005
3022,3009
5241,5149
5149,2867
5149,2984
5149,4450
6022,5646
5646,12
5646,5046
5646,5295
5646,5565
5565,3346
5565,4450
5565,5403
5403,3104
5403,3171
3171,356
3171,2867
3171,2984
3171,3005
3171,3009
5403,3346
5565,5507
5507,3104
5507,3171
5507,4117
5507,4432
6022,5993
5993,5874
5874,5755
5755,3432
5755,3506
3506,12
3506,356
3506,3081
3081,2867
3081,2984
3081,3005
3081,3009
3506,3171
3506,3346
5755,3676
5755,4450
5874,5855
5855,3432
5855,3506
5855,3676
5855,4450
5993,5960
5960,4156
4156,3432
4156,3706
4156,3940
5960,4450
5960,5909
5909,3728
3728,3432
3728,3506
3728,3676
5909,3940
6367,6349
6349,5350
6349,5646
6349,5874
6349,6318
6318,6170
6170,6133
6133,3728
6133,3940
6133,4450
6170,6157
6157,1
6157,5909
6318,6298
6298,4117
6298,6293
6293,3819
6293,3919
6293,4156
6293,4252
6293,4382
170137,169806
169806,8629
8629,1
8629,8283
8283,7607
7607,12
7607,7267
7267,356
7267,6963
6963,1430
6963,6636
6636,2822
6636,6410
6410,4450
6410,6398
6636,6577
6577,6513
6577,6538
6577,6542
6542,4477
6542,6367
6963,6907
6907,6577
6907,6658
6658,2822
6658,4450
6658,6398
6907,6885
7267,7211
7211,1430
7211,6636
7211,6907
7211,7127
7127,4640
4640,4623
4640,4628
7127,6367
7127,7015
7015,4493
7015,4598
7015,4640
7127,7066
7066,4493
7066,4598
7066,6367
7607,7557
7557,356
7557,6963
7557,7211
7557,7479
7479,4967
7479,6367
7479,7317
7317,4721
7317,4765
4765,4662
4765,4743
7317,4967
7479,7421
7421,4721
7421,4765
7421,6044
6044,1
6044,6022
7421,6349
8283,7909
7909,12
7909,7267
7909,7557
7909,7827
7827,5241
7827,6367
7827,7662
7662,5046
7662,5241
7662,5281
5281,209
5281,226
226,45
226,113
5281,294
5281,4721
5281,4989
7827,7759
7759,6367
7759,7722
7722,356
7722,4721
7722,4989
7722,5046
8283,8260
8260,6083
6083,5350
6083,5646
6083,5874
8260,6367
8260,8135
8135,8014
8014,5350
8014,5565
8014,5619
5619,12
5619,5046
5619,5295
8014,6367
8135,8112
8112,5565
8112,6367
8112,8034
8034,5350
8034,5619
8260,8170
8170,5666
5666,5350
5666,5646
8170,5874
8629,8611
8611,7607
8611,7909
8611,8135
8611,8580
8580,8431
8431,8394
8394,5666
8394,5874
8394,6367
8431,8418
8418,1
8418,8170
8580,8560
8560,6044
8560,8548
8548,5755
8548,5855
8548,6083
8548,6170
8548,6298
169806,169475
169475,11224
11224,1
11224,10878
10878,10214
10214,12
10214,9870
9870,356
9870,9530
9530,1430
9530,9227
9227,2822
9227,8900
8900,4450
8900,8672
8672,6367
8672,8660
8900,8841
8841,8705
8841,8709
8709,6394
8709,8629
8841,8825
9227,9171
9171,8841
9171,8922
8922,4450
8922,6367
8922,8660
9171,9141
9530,9475
9475,2822
9475,8900
9475,9171
9475,9391
9391,6555
6555,6538
6555,6542
9391,8629
9391,9286
9286,6410
9286,6513
9286,6538
9286,6542
9391,9330
9330,6410
9330,6513
9330,8629
9870,9819
9819,1430
9819,9227
9819,9475
9819,9742
9742,6885
9742,8629
9742,9580
9580,6636
9580,6680
6680,6577
6680,6658
9580,6885
9742,9676
9676,8629
9676,9632
9632,6636
9632,6680
10214,10164
10164,356
10164,9530
10164,9819
10164,10079
10079,7127
10079,9956
9956,6963
9956,7127
9956,7189
7189,1430
7189,6636
7189,6680
7189,6885
9956,8629
10079,10019
10019,8629
10019,9982
9982,1430
9982,6636
9982,6907
9982,6963
10878,10504
10504,12
10504,9870
10504,10164
10504,10415
10415,7479
10415,10297
10297,7267
10297,7479
10297,7536
7536,356
7536,6963
7536,7127
7536,7189
10297,8629
10415,10362
10362,8305
8305,1
8305,8283
10362,8611
10362,10315
10315,7267
10315,7536
10878,10855
10855,8344
8344,7607
8344,7909
8344,8135
10855,8629
10855,10730
10730,10611
10611,7607
10611,7827
10611,7882
7882,2
7882,11
7882,7267
7882,7557
10611,8629
10730,10711
10711,7607
10711,7827
10711,7882
10711,8629
10855,10765
10765,7927
7927,7607
7927,7909
10765,8135
11224,11206
11206,10214
11206,10504
11206,10730
11206,11175
11175,11026
11026,10989
10989,7927
10989,8135
10989,8629
11026,11013
11013,1
11013,10765
11175,11155
11155,8305
11155,11143
11143,8014
11143,8112
11143,8344
11143,8431
11143,8560
169475,169144
169144,14162
14162,1
14162,13816
13816,13152
13152,12
13152,12820
12820,356
12820,12476
12476,1430
12476,12138
12138,2822
12138,11822
11822,4450
11822,11495
11495,6367
11495,11267
11267,8629
11267,11255
11495,11436
11436,11372
11436,11397
11436,11401
11401,8656
11401,11224
11822,11766
11766,11436
11766,11517
11517,6367
11517,8629
11517,11255
11766,11736
12138,12088
12088,4450
12088,11495
12088,11766
12088,12058
12058,8722
8722,8705
8722,8709
12058,11224
12058,11928
11928,8672
11928,8705
11928,8709
11928,8825
12058,12001
12001,8672
12001,8825
12001,11224
12476,12426
12426,2822
12426,11822
12426,12088
12426,12350
12350,9141
12350,11224
12350,12188
12188,8900
12188,8944
8944,8841
8944,8922
12188,9141
12350,12284
12284,11224
12284,12240
12240,8900
12240,8944
12820,12769
12769,1430
12769,12138
12769,12426
12769,12693
12693,9391
12693,11224
12693,12528
12528,9227
12528,9391
12528,9458
9458,2459
9458,2502
9458,2771
9458,8900
9458,9171
12693,12625
12625,11224
12625,12588
12588,2822
12588,8900
12588,9171
12588,9227
13152,13102
13102,356
13102,12476
13102,12769
13102,13026
13026,9742
13026,11224
13026,12867
12867,9530
12867,9742
12867,9795
9795,996
9795,1409
9795,9227
9795,9475
13026,12963
12963,11224
12963,12926
12926,1430
12926,9227
12926,9475
12926,9530
13816,13442
13442,12
13442,12820
13442,13102
13442,13361
13361,10079
13361,11224
13361,13202
13202,9870
13202,10079
13202,10144
10144,356
10144,9530
10144,9742
10144,9795
13361,13298
13298,11224
13298,13263
13263,356
13263,9530
13263,9819
13263,9870
13816,13793
13793,10939
10939,10214
10939,10504
10939,10730
13793,11224
13793,13668
13668,13544
13544,11224
13544,13516
13516,10214
13516,10415
13516,10477
10477,2
10477,11
10477,9870
10477,10164
13668,13649
13649,10214
13649,10415
13649,10477
13649,11224
13793,13703
13703,10522
10522,10214
10522,10504
13703,10730
14162,14144
14144,13152
14144,13442
14144,13668
14144,14113
14113,13964
13964,13927
13927,10522
13927,10730
13927,11224
13964,13951
13951,1
13951,13703
14113,14093
14093,10900
10900,1
10900,10878
14093,14081
14081,10611
14081,10711
14081,10939
14081,11026
14081,11155
169144,168813
168813,17407
17407,1
17407,17061
17061,16397
16397,12
16397,16065
16065,356
16065,15733
15733,1430
15733,15402
15402,2822
15402,15063
15063,4450
15063,14760
14760,6367
14760,14433
14433,8629
14433,14205
14205,11224
14205,14193
14433,14374
14374,14310
14374,14335
14374,14339
14339,11251
14339,14162
14760,14704
14704,14374
14704,14455
14455,8629
14455,11224
14455,14193
14704,14682
15063,15008
15008,6367
15008,14433
15008,14704
15008,14924
14924,11414
11414,11397
11414,11401
14924,14162
14924,14819
14819,11267
14819,11372
14819,11397
14819,11401
14924,14863
14863,11267
14863,11372
14863,14162
15402,15352
15352,4450
15352,14760
15352,15008
15352,15275
15275,11736
15275,14162
15275,15113
15113,11495
15113,11539
11539,11436
11539,11517
15113,11736
15275,15209
15209,14162
15209,15165
15165,11495
15165,11539
15733,15683
15683,2822
15683,15063
15683,15352
15683,15653
15653,12058
15653,14162
15653,15494
15494,11822
15494,11878
11878,4117
11878,4156
11878,4401
11878,11495
11878,11766
15494,12058
15653,15590
15590,14162
15590,15547
15547,11766
15547,11822
15547,11844
11844,4450
11844,11495
16065,16014
16014,1430
16014,15402
16014,15683
16014,15931
15931,12350
15931,15813
15813,12138
15813,12350
15813,12406
12406,2822
12406,11822
12406,11878
12406,12058
15813,14162
15931,15878
15878,13838
13838,1
13838,13816
15878,14144
15878,15831
15831,12138
15831,12406
16397,16347
16347,356
16347,15733
16347,16014
16347,16271
16271,12693
16271,14162
16271,16112
16112,12476
16112,12693
16112,12753
12753,996
12753,1008
12753,1344
12753,12138
12753,12426
16271,16208
16208,14162
16208,16171
16171,1430
16171,12138
16171,12426
16171,12476
17061,16687
16687,12
16687,16065
16687,16347
16687,16598
16598,13026
16598,16480
16480,12820
16480,13026
16480,13082
13082,356
13082,12476
13082,12693
13082,12753
16480,14162
16598,16545
16545,13838
16545,14144
16545,16498
16498,12820
16498,13082
17061,17038
17038,13877
13877,13152
13877,13442
13877,13668
17038,14162
17038,16913
16913,16789
16789,14162
16789,16788
16788,12
16788,12820
16788,13102
16788,13152
16788,13361
16913,16890
16890,13361
16890,14162
16890,16824
16824,12
16824,12820
16824,13102
16824,13152
17038,16948
16948,13460
13460,13152
13460,13442
16948,13668
17407,17389
17389,16397
17389,16687
17389,16913
17389,17358
17358,17209
17209,17172
17172,13460
17172,13668
17172,14162
17209,17196
17196,1
17196,16948
17358,17343
17343,13838
17343,13877
17343,13964
17343,17268
17268,13544
17268,13649
17268,14093
168813,168482
168482,20995
20995,1
20995,20649
20649,19985
19985,12
19985,19653
19653,356
19653,19321
19321,1430
19321,18990
18990,2822
18990,18647
18647,4450
18647,18308
18308,6367
18308,18005
18005,8629
18005,17678
17678,11224
17678,17450
17450,14162
17450,17438
17678,17619
17619,17555
17619,17580
17619,17584
17584,14189
17584,17407
18005,17949
17949,17619
17949,17700
17700,11224
17700,14162
17700,17438
17949,17927
18308,18253
18253,8629
18253,17678
18253,17949
18253,18169
18169,14352
14352,14335
14352,14339
18169,17407
18169,18064
18064,14205
18064,14310
18064,14335
18064,14339
18169,18108
18108,14205
18108,14310
18108,17407
18647,18597
18597,6367
18597,18005
18597,18253
18597,18520
18520,14682
18520,17407
18520,18361
18361,14374
18361,14433
18361,14455
18361,14682
18520,18454
18454,17407
18454,18410
18410,14433
18410,14477
14477,14374
14477,14455
18990,18940
18940,4450
18940,18308
18940,18597
18940,18864
18864,14924
18864,17407
18864,18699
18699,14760
18699,14924
18699,14986
14986,6367
14986,14433
14986,14477
14986,14682
18864,18796
18796,17407
18796,18759
18759,6367
18759,14433
18759,14704
18759,14760
19321,19271
19271,2822
19271,18647
19271,18940
19271,19188
19188,15275
19188,19070
19070,15063
19070,15275
19070,15331
15331,4450
15331,14760
15331,14924
15331,14986
19070,17407
19188,19135
19135,17083
17083,1
17083,17061
19135,17389
19135,19088
19088,15063
19088,15331
19653,19602
19602,1430
19602,18990
19602,19271
19602,19564
19564,15653
19564,19446
19446,15402
19446,15450
15450,2459
15450,2804
15450,15063
15450,15352
19446,15653
19446,17407
19564,19511
19511,17083
19511,17389
19511,19464
19464,15402
19464,15450
19985,19935
19935,356
19935,19321
19935,19602
19935,19851
19851,15931
19851,19733
19733,15733
19733,15931
19733,15998
15998,996
15998,1008
15998,1344
15998,15402
15998,15683
19733,17407
19851,19798
19798,17083
19798,17389
19798,19751
19751,15733
19751,15998
20649,20275
20275,12
20275,19653
20275,19935
20275,20194
20194,16271
20194,17407
20194,20035
20035,16065
20035,16271
20035,16334
16334,209
16334,226
16334,294
16334,15733
16334,16014
20194,20131
20131,17407
20131,20086
20086,16065
20086,16334
20649,20626
20626,17122
17122,16397
17122,16687
17122,16913
20626,17407
20626,20501
20501,20380
20380,16397
20380,16598
20380,16660
16660,2
16660,11
16660,16065
16660,16347
20380,17407
20501,20482
20482,16397
20482,16598
20482,16660
20482,17407
20626,20536
20536,16705
16705,16397
16705,16687
20536,16913
20995,20977
20977,19985
20977,20275
20977,20501
20977,20946
20946,20797
20797,20760
20760,16705
20760,16913
20760,17407
20797,20784
20784,1
20784,20536
20946,20927
20927,17083
20927,17122
20927,20886
20886,16789
20886,16890
20886,17209
20886,17343
168482,168151
168151,24914
24914,1
24914,24568
24568,23904
23904,12
23904,23572
23572,356
23572,23240
23240,1430
23240,22909
22909,2822
22909,22578
22578,4450
22578,22235
22235,6367
22235,21896
21896,8629
21896,21593
21593,11224
21593,21266
21266,14162
21266,21038
21038,17407
21038,21026
21266,21207
21207,21143
21207,21168
21207,21172
21172,17434
21172,20995
21593,21537
21537,21207
21537,21288
21288,14162
21288,17407
21288,21026
21537,21507
21896,21841
21841,11224
21841,21266
21841,21537
21841,21757
21757,17597
17597,17580
17597,17584
21757,20995
21757,21652
21652,17450
21652,17555
21652,17580
21652,17584
21757,21696
21696,17450
21696,17555
21696,20995
22235,22185
22185,8629
22185,21593
22185,21841
22185,22108
22108,17927
22108,20995
22108,21949
21949,17619
21949,17678
21949,17700
21949,17927
22108,22042
22042,20995
22042,21998
21998,17678
21998,17722
17722,17619
17722,17700
22578,22528
22528,6367
22528,21896
22528,22185
22528,22452
22452,18169
22452,20995
22452,22287
22287,18005
22287,18169
22287,18231
18231,8629
18231,17678
18231,17722
18231,17927
22452,22384
22384,20995
22384,22341
22341,17949
22341,18005
22341,18202
18202,8629
18202,17678
22909,22859
22859,4450
22859,22235
22859,22528
22859,22776
22776,18520
22776,22658
22658,18308
22658,18520
22658,18573
18573,6044
18573,6349
18573,18005
18573,18253
22658,20995
22776,22723
22723,20671
20671,1
20671,20649
22723,20977
22723,22676
22676,18308
22676,18573
23240,23190
23190,2822
23190,22578
23190,22859
23190,23107
23107,18864
23107,22989
22989,18647
22989,18864
22989,18924
18924,4117
18924,4156
18924,4401
18924,18308
18924,18597
22989,20995
23107,23054
23054,20671
23054,20977
23054,23007
23007,18647
23007,18924
23572,23521
23521,1430
23521,22909
23521,23190
23521,23438
23438,19188
23438,23320
23320,18990
23320,19188
23320,19255
19255,2459
19255,2502
19255,2771
19255,18647
19255,18940
23320,20995
23438,23385
23385,20671
23385,20977
23385,23338
23338,18990
23338,19255
23904,23854
23854,356
23854,23240
23854,23521
23854,23824
23824,19564
23824,20995
23824,23665
23665,19321
23665,19376
19376,996
19376,1008
19376,1344
19376,18990
19376,19271
23665,19564
23824,23761
23761,20995
23761,23716
23716,19321
23716,19376
24568,24194
24194,12
24194,23572
24194,23854
24194,24105
24105,19851
24105,23987
23987,19653
23987,19851
23987,19915
19915,356
19915,19321
19915,19376
19915,19564
23987,20995
24105,24052
24052,20671
24052,20977
24052,24005
24005,19653
24005,19915
24568,24545
24545,20710
20710,19985
20710,20275
20710,20501
24545,20995
24545,24420
24420,24296
24296,20995
24296,24295
24295,12
24295,19653
24295,19935
24295,19985
24295,20194
24420,24397
24397,20194
24397,20995
24397,24331
24331,12
24331,19653
24331,19935
24331,19985
24545,24455
24455,20293
20293,19985
20293,20275
24455,20501
24914,24896
24896,23904
24896,24194
24896,24420
24896,24865
24865,24716
24716,24679
24679,20293
24679,20501
24679,20995
24716,24703
24703,1
24703,24455
24865,24846
24846,20671
24846,20710
24846,24805
24805,20380
24805,20482
24805,20797
24805,20927
168151,167820
167820,29164
29164,1
29164,28818
28818,28154
28154,12
28154,27822
27822,356
27822,27490
27490,1430
27490,27159
27159,2822
27159,26828
26828,4450
26828,26497
26497,6367
26497,26154
26154,8629
26154,25815
25815,11224
25815,25512
25512,14162
25512,25185
25185,17407
25185,24957
24957,20995
24957,24945
25185,25126
25126,25062
25126,25087
25126,25091
25091,21022
25091,24914
25512,25456
25456,25126
25456,25207
25207,17407
25207,20995
25207,24945
25456,25426
25815,25760
25760,14162
25760,25185
25760,25456
25760,25676
25676,21185
21185,21168
21185,21172
25676,24914
25676,25571
25571,21038
25571,21143
25571,21168
25571,21172
25676,25615
25615,21038
25615,21143
25615,24914
26154,26104
26104,11224
26104,25512
26104,25760
26104,26027
26027,21507
26027,24914
26027,25865
25865,21266
25865,21310
21310,21207
21310,21288
25865,21507
26027,25961
25961,24914
25961,25917
25917,21266
25917,21310
26497,26447
26447,8629
26447,25815
26447,26104
26447,26371
26371,21757
26371,24914
26371,26206
26206,21593
26206,21757
26206,21824
21824,10900
21824,10939
21824,11175
21824,21266
21824,21537
26371,26303
26303,24914
26303,26260
26260,21537
26260,21593
26260,21790
21790,11224
21790,21266
26828,26778
26778,6367
26778,26154
26778,26447
26778,26695
26695,22108
26695,26577
26577,21896
26577,22108
26577,22161
22161,8305
22161,8611
22161,21593
22161,21841
26577,24914
26695,26642
26642,24590
24590,1
24590,24568
26642,24896
26642,26595
26595,21896
26595,22161
27159,27109
27109,4450
27109,26497
27109,26778
27109,27034
27034,22452
27034,24914
27034,26875
26875,22235
26875,22452
26875,22505
22505,6044
22505,6349
22505,21896
22505,22185
27034,26971
26971,24914
26971,26934
26934,6367
26934,21896
26934,22185
26934,22235
27490,27440
27440,2822
27440,26828
27440,27109
27440,27357
27357,22776
27357,27239
27239,22578
27239,22776
27239,22839
22839,4450
22839,22235
22839,22452
22839,22505
27239,24914
27357,27304
27304,24590
27304,24896
27304,27257
27257,22578
27257,22839
27822,27771
27771,1430
27771,27159
27771,27440
27771,27696
27696,23107
27696,24914
27696,27537
27537,22909
27537,23107
27537,23174
23174,2459
23174,2502
23174,2771
23174,22578
23174,22859
27696,27633
27633,24914
27633,27588
27588,22909
27588,23174
28154,28104
28104,356
28104,27490
28104,27771
28104,28020
28020,23438
28020,27902
27902,23240
27902,23438
27902,23501
23501,1430
23501,22909
23501,23107
23501,23174
27902,24914
28020,27967
27967,24590
27967,24896
27967,27920
27920,23240
27920,23501
28818,28444
28444,12
28444,27822
28444,28104
28444,28404
28404,23824
28404,28286
28286,23572
28286,23631
23631,209
23631,226
23631,294
23631,23240
23631,23521
28286,23824
28286,24914
28404,28351
28351,24590
28351,24896
28351,28304
28304,23572
28304,23631
28818,28795
28795,24629
24629,23904
24629,24194
24629,24420
28795,24914
28795,28670
28670,28549
28549,23904
28549,24105
28549,24167
24167,2
24167,11
24167,23572
24167,23854
28549,24914
28670,28651
28651,23904
28651,24105
28651,24167
28651,24914
28795,28705
28705,24212
24212,23904
24212,24194
28705,24420
29164,29146
29146,28154
29146,28444
29146,28670
29146,29115
29115,28966
28966,28929
28929,24212
28929,24420
28929,24914
28966,28953
28953,1
28953,28705
29115,29100
29100,24590
29100,24629
29100,24716
29100,29025
29025,24296
29025,24397
29025,24846
167820,167489
167489,33745
33745,1
33745,33399
33399,32735
32735,12
32735,32403
32403,356
32403,32071
32071,1430
32071,31740
31740,2822
31740,31409
31409,4450
31409,31078
31078,6367
31078,30747
30747,8629
30747,30404
30404,11224
30404,30065
30065,14162
30065,29762
29762,17407
29762,29435
29435,20995
29435,29207
29207,24914
